singer,title,lyric,genre
잔나비,주저하는 연인들을 위해,"나는 읽기 쉬운 마음이야
당신도 스윽 훑고 가셔요
달랠 길 없는 외로운 마음 있지
머물다 가셔요 음
내게 긴 여운을 남겨줘요
사랑을 사랑을 해줘요
할 수 있다면 그럴 수만 있다면
새하얀 빛으로 그댈 비춰 줄게요
그러다 밤이 찾아오면
우리 둘만의 비밀을 새겨요
추억할 그 밤 위에 갈피를 꽂고선
남몰래 펼쳐보아요
나의 자라나는 마음을
못 본 채 꺾어 버릴 순 없네
미련 남길바엔 그리워 아픈 게 나아
서둘러 안겨본 그 품은 따스할 테니
그러다 밤이 찾아오면
우리 둘만의 비밀을 새겨요
추억할 그 밤 위에 갈피를 꽂고선
남몰래 펼쳐보아요
언젠가 또 그날이 온대도
우린 서둘러 뒤돌지 말아요
마주보던 그대로 뒷걸음치면서
서로의 안녕을 보아요
피고 지는 마음을 알아요
다시 돌아온 계절도
난 한 동안 새 활짝 피었다 질래
또 한번 영원히
그럼에도 내 사랑은
또 같은 꿈을 꾸고
그럼에도 꾸던 꿈을
난 또 미루진 않을거야",인디뮤직
홍진영,오늘 밤에,"오늘 밤에 아무도 모르게
너랑 둘이서 둘이서 사랑을 할거야
오늘 밤에 아무도 모르게
뚜뚜 뚜루 뚜뚜 뚜두르
이 밤이 무서워 난 네가 없으면
내 곁에 좀 더 머물러요
리듬 속 너와 내가 춤을 출 때면
그 순간이 행복할거야
Baby 너랑 나랑
우리 둘이 영원하도록
사랑의 맹세를 난 약속할거야
오늘 밤에 아무도 모르게
너랑 둘이서 둘이서 사랑을 할거야
오늘 밤에 아무도 모르게
둘이서 하는 불장난
후우 후우 후우
뚜뚜 뚜루 뚜뚜 뚜두르
사랑이 뭐냐고 물어보신다면
나의 대답은 말해 뭐해
불타는 마음으로 지켜줄거야
당신만이 곁에 있다면
Baby 너랑 나랑
우리 둘이 영원하도록
사랑의 맹세를 난 약속할거야
오늘 밤에 아무도 모르게
너랑 둘이서 둘이서 사랑을 할거야
오늘 밤에 아무도 모르게
뚜뚜 뚜루 뚜뚜 뚜두르
꿈이라면 깨지 않게 해줘
떠나가지마 가지마 가지마 가지마
오늘 밤에 아무도 모르게
둘이서 하는 불장난
후우 후우 후우
뚜뚜 뚜루 뚜뚜 뚜두르",트로트
10CM,그러나,"오랜만에 나를 마주치는
어느정도 가까운 사람들이
나에게 다가와 인사하며
꺼내는 너의 얘기
누구와 만나 무얼 했는지
너 요즘은 어떤지 살만 한지
소식과 근황을 전하고 나면
내 걱정으로 마무리
그럼 나는 웃으면서 다행이네
나 괜찮아 문제 없어
그러나 사실은 슬프게도
나는 괜찮지 않지
매일밤 매일밤 눈 감으면
꿈 속의 널 죽도록 미워하지
언짢은 기분을 내비치며
널 나쁘게 말하는 친구에게
아냐 이제와 다시 돌이켜 보면
오히려 고맙다고
다시 나는 웃으면서 다행이네
나 괜찮아 문제 없어
그러나 사실은 슬프게도
전혀 괜찮지 않지
매일밤 매일밤 어김없이
꿈 속의 널 마주하지
그러나 누구나 알고 있지
나는 괜찮지 않지
매일밤 매일밤 눈 감으면
꿈 속의 널 죽도록 미워하지
그럼 나는 어떡하지
하루하루 거짓말은 쌓여가지",포크
ITZY 있지,달라달라,"DDA DDA LA DDA LA DDA LA
People look at me
and they tell me
외모만 보고 내가 날라리 같대요
So what 신경 안 써 I'm sorry
I don't care don't care
really don't care because
사랑 따위에 목매지 않아
세상엔 재밌는 게 더 많아
언니들이 말해 철들려면 멀었대
I'm sorry sorry
철들 생각 없어요
예쁘기만 하고 매력은 없는
애들과 난 달라 달라 달라
DDA DDA LA DDA LA
네 기준에 날 맞추려 하지 마
난 지금 내가 좋아 나는 나야
DDA DDA LA DDA LA DDA LA
I love myself
난 뭔가 달라 달라 YEAH
I love myself
난 뭔가 달라 달라 YEAH
난 너랑 달라 달라 YEAH
Bad bad I'm sorry I'm bad
I'm just the way I am
남 신경 쓰고 살긴 아까워
하고 싶은 일 하기도 바빠
My life 내 맘대로
살 거야 말리지 마
난 특별하니까 YEAH
남들의 시선 중요치 않아
내 style이 좋아 그게 나니까
언니들이 말해 내가 너무 당돌하대
I'm sorry sorry
바꿀 생각 없어요 Nope
예쁘기만 하고 매력은 없는
애들과 난 달라 달라 달라
DDA DDA LA DDA LA
네 기준에 날 맞추려 하지 마
난 지금 내가 좋아 나는 나야
DDA DDA LA DDA LA DDA LA
Don’t care what people say
나는 내가 알아
I’m talkin' to myself
기죽지 마 절대로
고개를 들고 네 꿈을 쫓아
Just keep on dreamin'
Keep your chin up
We got your back
Keep your head up
Just keep on dreamin'
Keep your chin up
We got your back
Keep your head up
Just keep on dreamin'
예쁘기만 하고 매력은 없는
애들과 난 달라 달라 달라
DDA DDA LA DDA LA
네 기준에 날 맞추려 하지 마
난 지금 내가 좋아 나는 나야
DDA DDA LA DDA LA DDA LA
I love myself
난 뭔가 달라 달라 YEAH
I love myself
난 뭔가 달라 달라 YEAH
난 너랑 달라 달라 YEAH",댄스
폴킴,초록빛,"버려진 담배꽁초
흔들리는 처량함
휘청거리는 휜 맥주 뚜껑에
난 또 감상에 젖어
오늘 밤은 뭔가가 왠지 달라서
혼자 있어도 외롭지가 않아서
보고 싶던 친구를 만나
초록빛의 신호등이 밝기만 하다
서있는 저 사람도 깜빡이고 서있지만
부딪히는 바람도 평화롭구나
내 마음이 변해서 더 그런가 해
흔들리는 바람에 휘날리는 나무도
내 마음을 간질여
예전의 나를 돋는다
초록빛의 신호등이 밝기만 하다
서있는 저 사람도 깜빡이고 서있지만
부딪히는 바람도 평화롭구나
내 마음이 변해서 더 그런가 해
흔들리는 바람에 휘날리는 나무도
내 마음을 간질여 예전의 나를
부딪히는 바람도 평화롭구나
내 마음이 변해서 더 그런가 해
흔들리는 바람에 휘날리는 나무도
내 마음을 간질여
예전의 나를 돋는다",발라드
청하,벌써 12시,"Yeah I like it
네가 말을 놓는 것도
Like it 너의 작은 말투도
나쁘지 않은걸
Boy you know know know know
Like the way 말없이 손을 잡고
Like the way 조금은 놀래도
싫지가 않은걸
You know boy boy boy boy
물감처럼 파랗던
하늘은 벌써 까맣고
감정은 더 깊어져 yeah
I gotta tell you this
우리 둘만 느껴지는 이상한 느낌
나도 너무 좋아
but it’s too late
아쉬워 벌써 12시
어떡해 벌써 12시네
보내주기 싫은걸
알고 있어 how you feel it
음악에 맞춰 사랑을 속삭이고 싶어
솔직히 우리 둘 맘이 같은 걸
Gotta go gotta go 12시
같은 생각인 걸 알고 있는데
더 이상은 솔직할 수 없는 걸
Gotta go gotta go 12시
어쩜 우린 닮은 것도 많아
취향 취미 먹을 때도 말야
You’re reading my heart
좀 더 일찍 알았다면
어땠을까 생각하게 돼 yeah
별들은 더 빛나고
시간은 점점 지나고
감성은 더 짙어져 yeah
I gotta tell you this
너에게만 느껴지는 포근한 느낌
나도 너무 좋아
but it’s too late
아쉬워 벌써 12시
어떡해 벌써 12시네
보내주기 싫은 걸
알고 있어 how you feel it
음악에 맞춰 사랑을 속삭이고 싶어
솔직히 우리 둘 맘이 같은 걸
Gotta go gotta go 12시
같은 생각인 걸 알고 있는데
더 이상은 솔직할 수 없는 걸
Gotta go gotta go 12시
구석에 맘 한구석에
조그만 끈
붙잡고 있는 걸
Baby don’t wanna be alone
늦으면 더 늦어지면
어쩌면 다 놓아버릴지 몰라
I’m really trying to make you see
아쉬워 벌써 12시
어떡해 벌써 12시네
보내주기 싫은걸
알고 있어
how you feel it
Gotta go gotta go 12시",댄스
EXO,Love Shot,"차갑도록 서롤 겨눈 채
날이 선 듯 그 목소리엔
숨막히는 것만 가득해
Oh oh oh oh oh
Aye ye
눈을 가린 채로 그렇게
굳게 닫아버린 서로의
맘이 애써 외면하는 걸
Ah 타들어가
갈라질 듯 숨이 막혀와
갈증이 나
이 한 잔을 가득히 담아
넘칠 듯한
위태론 오늘 밤을 난
It's the love shot
Na nanana nananana
Na nanana nanana
Na nanana nananana
Oh oh oh oh oh
It's the love shot
Na nanana nananana
Na nanana nanana
Na nanana nananana
Oh oh oh oh oh
It's the love shot
비틀려버린 love  hate
아름다웠던 기억들
하얗게 물들여져
조금씩 바래어가
매일 더 깊어져
calm down
상처가 되는 말과
검게 타버린 마음
Where is love
Yeah yeah yeah yeah
눈과 귀를 막고
억지로 헤매봐도
결국 정답은 love
too much ego에
주린 배를 불리고
비어버린 한 잔의
compassion
이제 다시 채워 들어보자 다
It's the love shot
Na nanana nananana
Na nanana nanana
Na nanana nananana
Oh oh oh oh oh
It's the love shot
Na nanana nananana
Na nanana nanana
Na nanana nananana
Oh oh oh oh oh
It's the love shot
People come and people go
세상에 멈춰선 너와 난
무뎌진 감정들에
서서히 익숙해져가
심장이 타
메마르다 갈라질 듯한
믿음에 난
너로 적셔 틈을 채워가
꺼질 듯한
내 맘에 불을 붙여놔
Yeah
It's the love shot
Na nanana nananana
Na nanana nanana
Na nanana nananana
Oh oh oh oh oh
It's the love shot
Na nanana nananana
Na nanana nanana
Na nanana nananana
Oh oh oh oh oh
It's the love shot",댄스
벤,180도,"사랑 다 비슷해 그래 다 비슷해
너는 다르길 바랐는데
넌 뭐가 미안해 왜 맨날 미안해
헤어지는 날조차 너는 이유를 몰라
이젠 180도 달라진
너의 표정 그 말투
너무 따뜻했던 눈빛 네 향기까지도
정말 너무나도 달라진
우리 사랑 또 추억
아직 그대로인데 난
이젠 180도 변해버린
지금 너와 나
남자는 다 비슷해 그래 다 비슷해
너는 아니길 바랐는데
말로만 사랑해 거짓말 그만해
헤어지는 날조차 왜 넌 이유를 몰라
이젠 180도 달라진
너의 표정 그 말투
너무 따뜻했던 눈빛 네 향기까지도
정말 너무나도 달라진
우리 사랑 또 추억
아직 그대로인데 난
이젠 180도 변해버린
지금 너와 나
사랑해 말하지 않아도
너의 눈에 쓰여 있었던
그때가 참 그리워
이젠 180도 변해버린
너와 나의 약속
익숙해진 변명 거짓말까지도
모두 진심이라 믿었던
바보 같던 내 사랑
전부 지쳐버렸어 난
이젠 180도 변해버린
지금 너와 나
이젠 너무나도 그리워진
그때 너와 나",발라드
비투비,아름답고도 아프구나,"사랑을 만나 이별을 하고
수없이 많은 날을 울고 웃었다
시간이란 건 순간이란 게
아름답고도 아프구나
낭만 잃은 시인 거의 시체 같아
바라고 있어 막연한 보답
아픔을 피해 또 다른 아픔을 만나
옆에 있던 행복을 못 찾았을까
너를 보내고 얼마나
나 많이 후회했는지 몰라
지금 이 순간에도 많은 걸
놓치고 있는데 말이야
시간은 또 흘러 여기까지 왔네요
지금도 결국 추억으로 남겠죠
다시 시작하는 게 이젠 두려운걸요
이별을 만나 아플까 봐
사랑을 만나 이별을 하고
수없이 많은 날을 울고 웃었다
시간이란 건 순간이란 게
아름답고도 아프구나
Yeah love then pain love then pain
Yeah let's learn from our mistakes
우린 실패로부터 성장해
성장해
사랑은 하고 싶지만
Nobody wants to deal
with the pain that follows no
I understand them though
Yeah 이해돼 이해돼
사랑이라는 게
매일 웃게 하던 게
이제는 매일 괴롭게 해
괴로워
아픈 건 없어지겠지만
상처들은 영원해
But that's why it's called
beautiful pain
시간은 슬프게 기다리질 않네요
오늘도 결국 어제가 되겠죠
다시 시작하는 게
너무나 힘든걸요
어김없이 끝이 날까 봐
사랑을 만나 이별을 하고
수없이 많은 날을 울고 웃었다
시간이란 건 순간이란 게
아름답고도 아프구나
사랑이란 건 멈출 수 없다
아픔은 반복돼
이렇게도 아픈데 또 찾아와
사랑은 남몰래
우린 누구나가 바보가 돼
무기력하게도 한순간에
오래도록 기다렸다는 듯
아픈 사랑 앞에 물들어가
그대를 만나 사랑을 하고
그 어떤 순간보다 행복했었다
그대는 부디 아프지 말고
아름다웠길 바란다
사랑을 만나 이별을 하고
수없이 많은 날을 울고 웃었다
시간이란 건 순간이란 게
아름답고도 아프구나",발라드
TWICE 트와이스,YES or YES,"Hey boy
Look I’m gonna make
this simple for you
you got two choices
YES or YES
Ah 둘 중에 하나만 골라
YES or YES
Ah ah 하나만 선택해 어서
YES or YES
내가 이렇게도 이기적이었던가
뭔가 이렇게 갖고 싶던 적 있었나
다 놀라 내 뻔뻔함에
Come on and tell me yes
생각보다 과감해진 나의 시나리오
이 정도 Plan이면 완벽해 만족해
I don’t care 누가 뭐래도
You better tell me yes
내 맘은 정했어 YES
그럼 이제 네 대답을 들을 차례
힘들면 보기를 줄게 넌 고르기만 해
고민할 필요도 없게 해줄게
뭘 고를지 몰라 준비해봤어
둘 중에 하나만 골라 YES or YES
네 마음을 몰라 준비해봤어
하나만 선택해 어서 YES or YES
싫어는 싫어 나 아니면 우리
선택을 존중해 거절은 거절해
선택지는 하나 자 선택은 네 맘
It’s all up to you
둘 중에 하나만 골라 YES or YES
진심일까 Do not guess
진심이니 Do not ask
애매한 좌우 말고 확실히 위아래로
There’s no letters N  O
지워버릴래 오늘부로
복잡하게 고민할 필요
없어 정답은 YES YES YO
없던 이기심도 자극하는
너의 눈과
널 향한 호기심이 만나서
타올라 타오른다
My heart burn burn burn
조금 쉽게 말하자면
넌 뭘 골라도 날 만나게 될 거야
뭐 좀 황당하긴 해도
억지라고 해도
절대 후회하지 않게 해줄게
뭘 고를지 몰라 준비해봤어
둘 중에 하나만 골라 YES or YES
네 마음을 몰라 준비해봤어
하나만 선택해 어서 YES or YES
싫어는 싫어 나 아니면 우리
선택을 존중해 거절은 거절해
선택지는 하나 자 선택은 네 맘
Now it’s all up to you
Maybe not
No No
Maybe yes
No No
좀 더 선명하게 네 맘을 내게 보여봐
귀 기울여봐
무슨 소리가 들리지 않니
It's Simple Y E S Hey
둘 중에 하나만 골라 YES or YES
하나만 선택해 어서 YES or YES
하나 더 보태서 YES or YES or YES
골라봐 자 선택은 네 맘
뭘 고를지 몰라 준비해봤어
둘 중에 하나만 골라 YES or YES
네 마음을 몰라 준비해봤어
하나만 선택해 어서 YES or YES
싫어는 싫어 나 아니면 우리
선택을 존중해 거절은 거절해
선택지는 하나 자 선택은 네 맘
It’s all up to you
하나만 선택해 어서 YES or YES",댄스
노을,너는 어땠을까,"언제부터인지 습관처럼 연락하고
마주한 시간이 더는 설레질 않아
하루 종일 반복되는 다툼까지도
사소하게 쌓인 오해마저
어떤 말로 풀어야 하는지
익숙한 탓인지 조금은 지겹기도 해
혼자인 시간이 가끔은 그립기도 해
하루 종일 궁금하던 너의 안부도
더는 쉽게 물어볼 수 없는
그런 감정에 하루를 살아
넌 어떻게 지내는 건지
혹시 나와 같은 지 바쁜 일상 속에
내 생각 같은 건 하지 않는지
날 만나 사랑했던 걸
후회하진 않는지 끝이라는 게
생각보다 쉬운 일인 건 아닌지
쉬울 줄 알았어 널 마주하기 전에는
마음과는 달랐어
왜 이렇게 아픈 건지
생각보다 너무 쉽게
잊혀질 걸 알면서
왜 함께한 날들이 떠오르는지
넌 어떻게 지내는 건지
혹시 나와 같은 지 바쁜 일상 속에
내 생각 같은 건 하지 않는지
날 만나 사랑했던 걸
후회하진 않는지 끝이라는 게
생각보다 쉬운 일인 건 아닌지
사실 잠시뿐인 걸 알고는 있지만
어떤 말로
우리를 끝내 보내야 하는지
널 다시 만날 수 있을까
함께 나눈 그 많은 말들과 온기가
거짓말처럼 지워질까
어떤 말도 할 수 없는
마지막을 건네는 너의 표정이
돌아선 지금도 지워지지를 않아
그때의 너는 어떤 마음이었을까",발라드
